locus_tag	gene	8hr_r1	8hr_r2	8hr_r3	8hr (Avg)
SL1344_1065		47.82	56.89	33.51	46.07
STnc500	STnc500	0	48.19	0	16.06
SL1344_1066		4.02	7.73	3.95	5.23
SL1344_1067		17.7	14.17	8.68	13.52
SL1344_1068		0	23.27	22.9	15.39
SL1344_1069		8.7	25.07	12.8	15.52
SL1344_1070		0	4.52	4.61	3.04
SL1344_1071		21.77	26.14	61.39	36.43
SL1344_1072	ycdW	0	10.28	6.29	5.52
SL1344_1073	ycdX	8.17	20.92	68.09	32.39
SL1344_1074	ycdY	0	17.4	26.64	14.68
SL1344_1075	ycdZ	38.17	16.3	24.96	26.48
SL1344_1076	csgG	0	7.75	3.96	3.9
SL1344_1077	csgF	0	0	0	0
SL1344_1078	csgE	0	19.52	0	6.51
SL1344_1079	csgD	9.26	2.97	0	4.07
SL1344_1080	csgB	0	0	0	0
SL1344_1081	csgA	0	0	0	0
SL1344_1082	csgC	0	0	0	0
SL1344_1083	ymdA	0	0	0	0
SL1344_1084		11.17	21.46	27.38	20
SL1344_1085	ymdC	28.33	42.78	49.63	40.25
SL1344_1086	mdoC	10.43	8.35	2.56	7.11
SL1344_1087	mdoG	31.36	54	63.46	49.61
SL1344_1088	mdoH	23.67	36.39	61.52	40.52
SL1344_1089	yceK	0	16.98	26.01	14.33
SL1344_1090	msyB	16.09	36.08	31.57	27.91
SL1344_1091	yceE	0	0	4.86	1.62
SL1344_1092	htrB	6.54	16.76	25.67	16.32
SL1344_1093	yceA	17.16	20.16	22.45	19.92
SL1344_1094	yceI	0	16.76	20.53	12.43
SL1344_1095	yceJ	0	3.37	0	1.12
SL1344_1096	yceO	0	0	0	0
SL1344_1097	solA	0	13.79	2.64	5.48
SL1344_1098	bssS	23.42	52.5	34.46	36.79
SL1344_1099	dinI	73.69	70.81	24.1	56.2
SL1344_1100	pyrC	40.27	40.54	22.58	34.46
SL1344_1101	yceB	0	55.08	94.88	49.99
SL1344_1102	grxB	18.6	41.71	63.87	41.4
SL1344_1103	yceL	0	3.19	9.77	4.32
SL1344_1104	rimJ	41.22	62.72	96.04	66.66
SL1344_1105	yceH	74.41	65.55	86.68	75.55
SL1344_1106	mviM	26.08	25.06	54.37	35.17
SL1344_1107	mviN	11.47	28.17	26.26	21.96
SL1344_1108	flgN	28.52	13.7	6.99	16.41
SL1344_1109	flgM	0	0	10.07	3.36
SL1344_1110	flgA	0	0	0	0
SL1344_1111	flgB	0	0	0	0
SL1344_1112	flgC	0	0	0	0
SL1344_1113	flgD	0	0	0	0
SL1344_1114	flgE	0	0	7.31	2.44
SL1344_1115	flgF	0	0	0	0
SL1344_1116	flgG	7.7	4.93	3.77	5.47
SL1344_1117	flgH	0	0	0	0
SL1344_1118	flgI	0	14.06	0	4.69
SL1344_1119	flgJ	0	0	0	0
SL1344_1120	flgK	10.87	4.64	15.99	10.5
SL1344_1121	flgL	0	4.05	3.1	2.38
STnc840	STnc840	0	26.77	0	8.92
SL1344_1122	rne	45.09	66.2	46.08	52.46
SL1344_1123	rluC	0	6.03	6.16	4.06
SL1344_1124		8.1	5.19	19.86	11.05
SL1344_1125		0	8.61	13.18	7.26
SL1344_1126	maf-a	10.3	9.9	40.44	20.21
SraB	SraB	167.17	196.34	300.65	221.38
SL1344_1127	yceD	462.04	573.49	589.23	541.59
SL1344_1128	rpl32	626.16	869.13	1211.44	902.24
SL1344_1129	plsX	83.66	107.19	106.69	99.18
SL1344_1130	fabH	75.78	137.55	142.48	118.6
SL1344_1131	fabD	155.47	215.8	362.23	244.5
SL1344_1132	fabG	524.74	512.12	876.7	637.85
SL1344_1133	acpP	663.01	1641.8	3439.62	1914.81
SL1344_1134	fabF	193.97	240.77	447.17	293.97
SL1344_1135	pabC	22.32	16.68	29.19	22.73
SL1344_1136	yceG	6.3	22.18	27.79	18.75
SL1344_1137	tmk	18.78	15.04	18.42	17.41
SL1344_1138	holB	5.99	28.8	32.34	22.38
SL1344_1139	ycfH	15.1	62.89	85.18	54.39
SL1344_1140	ptsG	176.38	269.04	259.55	234.99
SL1344_1141	fhuE	0	3.55	10.86	4.8
SL1344_1142	ycfF	50.29	21.48	65.78	45.85
SL1344_1143	ycfL	32.18	41.23	86.82	53.41
SL1344_1144	ycfM	18.87	57.41	41.64	39.3
SL1344_1145	thiK	29.21	42.11	35.82	35.72
SL1344_1146	nagZ	35.23	18.81	37.44	30.49
SL1344_1147	ycfP	33.31	39.12	21.78	31.41
SL1344_1148	ndh	0	26.61	33.95	20.19
SL1344_1149	ycfJ	0	3.58	5.48	3.02
STnc850	STnc850	80.24	51.4	118.07	83.24
SL1344_1150	ycfQ	18.95	24.29	13.95	19.06
SL1344_1151	ycfR	46.83	52.5	195.26	98.2
SL1344_1152	ycfS	0	5.99	9.18	5.06
SL1344_1153	mfd	10.48	12.87	12.85	12.06
SL1344_1154	ycfU	40.15	40.19	46.78	42.37
SL1344_1155	lolD	0	27.5	37.9	21.8
SL1344_1156	ycfW	29.03	30.99	28.47	29.5
SL1344_1157	ycfX	46.24	84.64	168.49	99.79
SL1344_1158	cobB	73.3	46.96	57.53	59.26
SL1344_1159	potD	51.78	127.16	115.7	98.21
SL1344_1160	potC	77.25	101.46	90.94	89.88
SL1344_1161	sifA	41.71	112.61	111.06	88.46
SL1344_1162	potB	0	2.23	10.26	4.16
SL1344_1163	potA	5.3	23.76	20.79	16.61
SL1344_1164	pepT	4.9	17.25	7.21	9.79
SL1344_1165		0	0	35.56	11.85
SL1344_1166		0	0	0	0
SL1344_1167	ycfD	32.21	130.69	189.59	117.5
SL1344_1168	phoQ	250.92	283.29	433.79	322.67
SL1344_1169	phoP	348.23	449.03	363.5	386.92
SL1344_1170	purB	35.14	52.06	73.26	53.49
SL1344_1171	ycfC	46.51	86.4	54.75	62.55
SL1344_1172	mnmA	10.88	48.8	98.75	52.81
SL1344_1173	ymfB	0	8.36	0	2.79
SL1344_1174		36.58	17.58	17.94	24.04
SL1344_1175	rluB	0	5.8	13.32	6.37
SL1344_1176	icdA	327.38	471.9	573.83	457.7
STnc150	STnc150	38.58	98.86	302.75	146.73
SL1344_1177		10.71	8.58	18.38	12.56
SL1344_1179	envF	15.27	2.45	11.24	9.65
IsrC	IsrC	0	6.72	10.29	5.67
SL1344_1180	msgA	125.9	129.05	296.42	183.79
SL1344_1181	envE	196.37	225.7	407.93	276.66
SL1344_1182	cspH	28.39	63.65	41.77	44.6
SL1344_1183	pagD	22.88	80.63	123.46	75.66
SL1344_1184	pagC	1049.96	1915.38	2706.88	1890.74
tRNA_14	tRNA_14	0	105.63	0	35.21
STnc520	STnc520	286.57	206.54	667.67	386.93
SL1344_1185	pliC	209.93	240.96	351.82	267.57
SL1344_1186		44.25	14.17	141.08	66.5
SL1344_1187		12.89	61.92	183.3	86.04
STnc1210	STnc1210	0	0	0	0
SL1344_1188		80.78	125.68	150	118.82
SL1344_1189		34.06	3.64	33.42	23.71
SL1344_1190		76.66	61.39	178.61	105.56
SL1344_1191		3.68	11.8	21.68	12.39
SL1344_1192		0	5.94	6.06	4
SL1344_1193		7.41	2.37	0	3.26
SL1344_1194		0	4.84	7.41	4.08
SL1344_1195		10.2	6.53	0	5.58
SL1344_1196		5.31	20.42	18.24	14.66
SL1344_1197		0	23.65	0	7.88
tRNA_15	tRNA_15	0	105.63	0	35.21
IsrD	IsrD	0	0	0	0
SL1344_1198		93.01	154.93	237.24	161.73
SL1344_1199	aadA	0	19.57	18.73	12.77
SL1344_1200		0	9.75	14.93	8.23
SL1344_1201		7.1	18.19	10.44	11.91
SL1344_1202		0	62.18	107.12	56.44
SL1344_1203		0	0	19.81	6.6
SL1344_1204	aroQ	408.57	445.67	541.62	465.28
SL1344_1205	yeaS	56.6	126.9	166.56	116.69
SL1344_1206	yeaR	0	26.7	8.18	11.63
SL1344_1207	yoaG	0	52.96	16.22	23.06
SL1344_1208		0	0	4.61	1.54
RyhB2	RyhB2	573.15	449.79	1082.33	701.76
SL1344_1209		0	0	0	0
SL1344_1210	yeaQ	24.27	101.05	404.69	176.67
SL1344_1211	yaoF	263.74	238.08	329.29	277.04
SL1344_1212		96.75	229.34	351.18	225.76
SL1344_1213	yeaO	0	11.11	8.51	6.54
SL1344_1214	yeaN	0	0	0	0
SL1344_1215	yeaM	7.58	7.28	29.74	14.87
SL1344_1216	yeaL	0	25.93	6.62	10.85
SL1344_1217	yeaK	0	26.05	45.59	23.88
SL1344_1218	yeaJ	12.09	25.82	37.57	25.16
SL1344_1219	yeaH	46.8	83.94	68.86	66.53
SL1344_1220	yeaG	43.85	123.18	100.93	89.32
SL1344_1221	mipA	96.81	175.71	253.24	175.25
SL1344_1222		5.03	0	0	1.68
SL1344_1223		7.02	4.5	3.44	4.99
SL1344_1224	yeaD	13.62	28.35	13.36	18.44
SL1344_1224A		23.69	15.18	46.49	28.45
SL1344_1225	gapA	641.12	650.96	623	638.36
SL1344_1226	yeaA	67.92	104.43	186.57	119.64
SL1344_1227	yeaC	173.18	76.28	53.09	100.85
SL1344_1228	nam	9.17	11.75	18	12.98
SL1344_1229	ansA	5.92	18.97	8.72	11.2
SL1344_1230	sppA	6.48	4.15	23.86	11.5
SL1344_1231	ydjA	10.92	3.5	32.14	15.52
SL1344_1232	selD	11.54	5.54	11.32	9.47
SL1344_1233	topB	6.18	7.91	28.78	14.29
SL1344_1234	gdhA	0	8.61	15.39	8
SL1344_1235		21.88	7.01	10.73	13.21
SL1344_1236		0	4.63	28.38	11.01
SL1344_1237	xthA	7.47	14.35	25.64	15.82
SL1344_1238	argDa	9.82	9.43	21.67	13.64
SL1344_1239	astA	11.64	11.19	5.71	9.51
SL1344_1240	astD	16.29	20.87	19.97	19.04
SL1344_1241	astB	8.96	15.79	21.98	15.58
SL1344_1242	astE	0	17.92	9.15	9.02
SL1344_1243		0	39.75	115.64	51.79
STnc1640	STnc1640	69.17	22.16	101.79	64.37
SL1344_1244		0	13.13	16.75	9.96
SL1344_1245	nadE	7.28	27.97	49.97	28.41
SL1344_1246	osmE	176.48	209.16	424.16	269.94
SL1344_1247	celA	18.81	42.17	55.35	38.77
SL1344_1248	celB	8.86	14.2	21.74	14.93
SL1344_1249	celC	0	5.56	42.53	16.03
SL1344_1250	celD	31.51	12.62	11.59	18.57
SL1344_1251	celF	0	11.38	6.54	5.97
SL1344_1252	celG	0	2.54	3.89	2.15
SL1344_1253	katE	8.02	14.55	13.11	11.89
SL1344_1254	cedA	0	31.86	12.2	14.69
SL1344_1255	ydjN	21.63	6.93	23.34	17.3
SL1344_1256	ydjM	10.05	0	0	3.35
SL1344_1257	yniC	72.07	92.34	150.24	104.89
SL1344_1258	yniB	11.23	25.17	55.07	30.49
SL1344_1259		20.99	22.41	44.62	29.34
SL1344_1260	ydiZ	62.26	39.88	71.25	57.8
SL1344_1261	pfkB	25.83	24.82	12.67	21.11
SL1344_1262	ydiY	7.94	15.26	50.62	24.61
SL1344_1263		12.55	36.18	80.03	42.92
SL1344_1264		210.82	171.9	329.02	237.25
SL1344_1265		183.33	191.49	312.78	229.2
SL1344_1330A		58.43	28.07	143.29	76.6
SL1344_1266	rfc	4.92	18.91	33.79	19.21
SL1344_1267	thrS	115.49	153.97	307.74	192.4
SL1344_1268	infC	532.97	1045.64	1116.46	898.36
SL1344_1269	rpl35	122.19	450.12	1018.9	530.41
SL1344_1270	rpl20	3025.94	1803.14	1832.45	2220.51
SL1344_1271	pheS	6.12	37.26	3	15.46
SL1344_1272	pheT	473.98	411.06	1051.13	645.39
SL1344_1273	himA	425.72	1654.95	1955.23	1345.3
STnc540	STnc540	647.1	373.1	3364.44	1461.55
SL1344_1274	btuC	0	11.8	27.11	12.97
SL1344_1275	btuE	0	34.99	26.79	20.59
SL1344_1276	btuD	16.07	12.87	31.53	20.16
SL1344_1277	nlpC	64.85	70.63	76.34	70.61
SL1344_1278	ydiV	16.88	29.74	66.24	37.62
SL1344_1279	ydiU	37.56	45.45	73.69	52.24
SL1344_1280	ydiE	0	60.56	30.91	30.49
SL1344_1281	aroH	17.26	14.74	5.64	12.55
SL1344_1282	ydiA	14.45	13.88	24.81	17.71
SL1344_1283	pps	54.71	75.67	57.33	62.57
SL1344_1284	ydiD	0	1.18	1.8	0.99
SL1344_1285	ydiT	0	13.16	0	4.39
SL1344_1286	ydiS	0	4.5	0	1.5
SL1344_1287	ydiR	45.06	63.91	63.14	57.37
SL1344_1288	ydiQ	0	0	0	0
SL1344_1289	ydiP	0	0	0	0
SL1344_1290	ydiO	5.23	3.35	12.82	7.13
SL1344_1291	ydiF	0	0	0	0
SL1344_1292	aroD	0	10.17	19.47	9.88
SL1344_1293	aroE	0	6.68	6.82	4.5
SL1344_1294	ydiN	0	0	0	0
SL1344_1296	ydiM	0	0	0	0
SL1344_1297	ydiL	0	5.37	0	1.79
RprA	RprA	167.17	428.37	409.98	335.17
SL1344_1298	ydiK	0	8.62	15.84	8.15
SL1344_1299	ydiJ	29.54	42.89	50.23	40.89
SL1344_1300		102.75	70.52	64.8	79.36
SL1344_1301	ydiH	0	153.8	471.04	208.28
RydB	RydB	0	124.37	63.48	62.62
SL1344_1302		0	1.43	4.39	1.94
SL1344_1303	sufA	32.71	26.19	48.13	35.68
SL1344_1304	sufB	28.33	25.93	27.79	27.35
SL1344_1305	sufC	8.07	64.6	39.57	37.41
SL1344_1306	sufD	23.67	63.7	83.61	56.99
SL1344_1307	sufS	9.87	15.8	33.87	19.85
SL1344_1308	ynhA	14.47	13.9	0	9.46
SL1344_1309	ynhG	18.04	36.59	20.64	25.09
SL1344_1310	lppB	50.71	48.84	123.62	74.39
SL1344_1311	lpp	6935.72	6909.8	34421.12	16088.88
SL1344_1312	pykF	146.24	158.98	158.68	154.63
SL1344_1313	orf48	0	1.44	10.99	4.14
SL1344_1314	orf32	0	2.16	0	0.72
SL1344_1315	orf245	0	0	0	0
SL1344_1316	orf408	0	0	0	0
SL1344_1317	ttrA	0	0	0.96	0.32
SL1344_1318	ttrC	0	0	0	0
SL1344_1319	ttrB	0	0	0	0
SL1344_1320	ttrS	10.15	21.68	28.22	20.02
SL1344_1321	ttrR	47.16	39.28	9.25	31.9
SL1344_1322	orf70	0	9.09	27.85	12.31
SL1344_1323	orf319	12.55	14.07	15.39	14
SL1344_1324	orf242	24.8	21.18	24.33	23.44
SL1344_1325	ssrB	103.76	87.62	138.8	110.06
SL1344_1326	ssrA	37.04	50.95	59.85	49.28
SL1344_1327	ssaB	60.03	129.79	220.83	136.89
SL1344_1328	ssaC	137.05	175.6	191.78	168.14
SL1344_1329	ssaD	263.38	280.16	312	285.18
SL1344_1330	ssaE	198.94	342.52	439.11	326.86
SL1344_1331	sseA	604.04	1483.38	1382.64	1156.69
SL1344_1332	sseBa	724.21	1447.39	1896.17	1355.92
SL1344_1333	sscA	623.44	933.27	1123.31	893.34
SL1344_1334	sseC	1113.38	1502.11	2038.26	1551.25
SL1344_1335	sseD	799.67	899.8	663.78	787.75
SL1344_1336	sseE	578.66	676.54	631.52	628.91
SL1344_1337	sscB	332.8	475.26	414.89	407.65
SL1344_1338	sseF	69.26	187.34	90.59	115.73
SL1344_1339	sseG	122.28	114.71	248.48	161.83
SL1344_1340	ssaG	335.89	475.2	686.47	499.19
SL1344_1341	ssaH	159.07	424.6	936.26	506.64
SL1344_1342	ssaI	436.79	987.16	1416.4	946.78
SL1344_1343	ssaJ	1269.5	1317.72	1253.24	1280.15
SL1344_1344		285.53	819.62	1185.04	763.39
SL1344_1345	ssaK	714.31	912.36	670.07	765.58
STnc1220	STnc1220	0	0	0	0
SL1344_1346	ssaL	574.56	876.56	909.37	786.83
SL1344_1347	ssaM	605.08	1079.08	1395.7	1026.62
SL1344_1348	ssaV	370.8	310.13	396.94	359.29
SL1344_1349	ssaN	481.08	585.27	589.91	552.08
SL1344_1350	ssaO	127.7	327.25	469.79	308.25
SL1344_1351	ssaP	386.19	469.03	670.87	508.7
SL1344_1352	ssaQ	267.33	296.72	277.5	280.52
SL1344_1353	ssaR	679.01	998.1	1970.92	1216.01
SL1344_1354	ssaS	361.99	427.57	610.34	466.63
SL1344_1355	ssaT	169.96	155.9	481.23	269.03
SL1344_1356	ssaU	176.33	154.87	220.41	183.87
tRNA_16	tRNA_16	18307.69	7751.97	4221.02	10093.56
tRNA_17	tRNA_17	22499.73	7907.14	2370.03	10925.63
SL1344_1357	norM	0	12.64	21.5	11.38
SL1344_1358	ribE	75.11	129.31	207.23	137.22
SL1344_1359	cfa	15.73	28.55	61.71	35.33
STnc730	STnc730	0	21.66	265.33	95.66
SL1344_1360	ydhC	0	3.2	9.8	4.33
SL1344_1361	ydhB	0	10.34	0	3.45
SL1344_1362	purR	0	20.69	25.92	15.54
SL1344_1362A	ynhF	540.95	628.12	1658.33	942.47
SL1344_1363	sodB	113.94	172.53	228.63	171.7
SL1344_1364	ydhO	28.19	15.8	38.02	27.34
SL1344_1365	ydhD	86.72	277.76	638	334.16
SL1344_1366	rnt	9.3	14.9	27.37	17.19
SL1344_1367	gloA	29.57	37.89	43.52	36.99
SL1344_1368	nemA	0	7.03	0	2.34
SL1344_1369	ydhM	0	9.65	19.71	9.79
SL1344_1370	ydhL	0	16.13	61.75	25.96
SL1344_1371	ydhF	20.15	10.76	16.47	15.79
SL1344_1372	sodCb	11.55	22.2	28.33	20.69
SL1344_1373		5.9	12.29	18.82	12.34
SL1344_1374	ydhJ	33.58	30.12	26.36	30.02
SL1344_1375	ydhI	0	8.17	0	2.72
SL1344_1376	slyA	670.19	792.98	905.67	789.61
SL1344_1377	slyB	193.3	330.22	448.78	324.1
SL1344_1378	anmK	0	8.6	7.9	5.5
SL1344_1379	mliC	36.58	23.44	17.94	25.99
SL1344_1380	pdxH	0	20.57	85.49	35.35
SL1344_1381	tyrS	56.69	71.12	118.17	81.99
SL1344_1382	pdxY	48.98	31.38	6.86	29.08
SL1344_1383	gst	0	9.56	14.64	8.07
SL1344_1384	tppB	19.99	1.28	21.57	14.28
SL1344_1385	nth	18.95	27.32	37.19	27.82
SL1344_1386	rnfE	17.39	41.78	68.25	42.48
SL1344_1387	rnfG	38.83	24.87	28.57	30.76
SL1344_1388	rnfD	5.69	16.4	27.9	16.66
SL1344_1389	rnfC	16.36	33.19	13.37	20.98
SL1344_1390	rnfB	62.47	66.7	51.07	60.08
SL1344_1391	rnfA	51.79	116.13	132.1	100
SL1344_1392	ydgK	68.39	52.57	87.21	69.39
SL1344_1393	ydgT	235.49	393.92	487.69	372.37
SL1344_1393A	blr	48.14	30.84	0	26.33
SL1344_1394	ydgJ	34.72	38.92	34.06	35.9
SL1344_1395	add	54.11	63.55	41.28	52.98
SL1344_1396	ydgA	55.87	80.53	107.66	81.35
SL1344_1397	manA	5.12	19.69	30.15	18.32
SL1344_1398	fumA	98.72	158.1	148.85	135.22
SL1344_1400	fumC	34.32	43.97	46.29	41.52
SL1344_1401	tus	6.48	0	6.35	4.28
SL1344_1402	rstB	9.25	5.93	6.81	7.33
SL1344_1403		0	2.26	0	0.75
SL1344_1404	ompN	10.62	3.4	0	4.68
SL1344_1405	rstA	246.98	261.07	339.2	282.41
SL1344_1406	ydgC	0	0	8.81	2.94
SL1344_1407	ydgI	4.35	4.18	23.49	10.68
SL1344_1408	ydgH	31.88	44.92	93.81	56.87
SL1344_1409	pntA	70.85	46.65	40.54	52.68
SL1344_1410	pntB	56.37	44.44	42.53	47.78
SL1344_1411	tqsA	17.46	3.73	11.42	10.87
SL1344_1412	ydgF	0	0	57.08	19.03
SL1344_1413	ydgE	0	0	8.97	2.99
SL1344_1414		51.31	54	21.57	42.3
SL1344_1414A	ydgU	0	69.68	106.69	58.79
SL1344_1415	asr	381.43	1330.37	1101.74	937.84
SL1344_1416	ynfM	0	1.54	7.07	2.87
SL1344_1417	ynfL	0	4.29	6.57	3.62
SL1344_1418	mlc	49.33	31.6	24.2	35.04
SL1344_1419	bioDb	34.64	24.96	33.98	31.19
SL1344_1420	clcB	0	4.49	2.29	2.26
SL1344_1421		20.97	18.47	23.14	20.86
SL1344_1422		18.6	5.96	4.56	9.71
SL1344_1423		0	2.14	9.82	3.98
SL1344_1424		0	0	12.47	4.16
SL1344_1425	ynfI	9.8	18.84	52.88	27.17
SL1344_1426		7.02	24.74	44.78	25.51
SL1344_1427		0	0	4.78	1.59
SL1344_1428	dmsA2	0	0	1.21	0.4
SL1344_1429	dmsA1	0	0.79	1.21	0.67
SL1344_1430	ynfD	39.08	25.03	57.5	40.54
SL1344_1431	ynfC	33.48	8.04	49.27	30.26
SL1344_1432	speG	21.49	117.04	168.68	102.4
SL1344_1433	ynfB	88.24	56.53	173.13	105.97
SL1344_1434	ynfA	0	5.91	63.38	23.1
SL1344_1435	rspA	0	0	0	0
SL1344_1436	rspB	0	3.78	0	1.26
SL1344_1437	ydfJ	4.36	5.59	0	3.32
SL1344_1438	ydfI	8.21	14.46	16.11	12.93
SL1344_1439	ydfZ	0	37.98	14.54	17.51
SL1344_1440	ydfH	61.41	56.2	30.12	49.24
SL1344_1441	ydfG	96.81	126.62	110.79	111.4
SL1344_1442	dcp	8.84	17.94	11.56	12.78
SL1344_1443		0	42.37	0	14.12
SL1344_1444	ydeJ	0	7.32	0	2.44
SL1344_1445	ydeI	0	19.67	30.12	16.6
STnc560	STnc560	307.04	1042.52	813.26	720.94
SL1344_1446	ydeE	0	0	2.49	0.83
SL1344_1447	ydeD	0	0	19.64	6.55
SL1344_1448	marB	0	0	0	0
SL1344_1449	marA	0	0	0	0
SL1344_1450	marR	0	0	0	0
SL1344_1451	marC	45.25	63.77	75.46	61.49
SL1344_1452	sotB	0	4.86	7.44	4.1
SL1344_1453	yneJ	0	4.42	10.16	4.86
SL1344_1454	yneI	0	4.17	4.25	2.81
SL1344_1455	yneH	0	2.08	15.94	6.01
SL1344_1456	yneG	0	5.37	24.67	10.01
SL1344_1457		13.17	8.44	45.21	22.27
SL1344_1458		11.1	7.11	0	6.07
SL1344_1459		0	3.79	8.72	4.17
SL1344_1460	hypA	0	22.61	0	7.54
SL1344_1461		6.78	13.04	6.66	8.83
SL1344_1462	hyaF2	34.03	34.52	19.47	29.34
SL1344_1463	hyaE2	14.68	28.21	7.2	16.7
SL1344_1464		20.13	70.92	49.36	46.8
SL1344_1465	hyaD2	89.08	41.22	48.55	59.62
SL1344_1466	hyaC2	32.4	38.92	55.62	42.31
SL1344_1467	hyaB2	40.08	46	40.95	42.34
SL1344_1468	hyaA2	16.37	15.73	13.38	15.16
SL1344_1469		22.06	51.24	56.82	43.37
SL1344_1470		17.94	31.6	43.99	31.18
SL1344_1471		76.33	122.24	178.55	125.71
SL1344_1472		32.76	65.95	151.49	83.4
SL1344_1473	pqaA	58.01	79.29	92.96	76.75
SL1344_1474		0	10.87	11.89	7.59
SL1344_1475		0	1.28	3.91	1.73
SL1344_1476		12.33	35.55	30.24	26.04
SL1344_1477		262.14	405.55	459.6	375.76
SL1344_1478		15.47	14.87	37.94	22.76
SL1344_1479		21.19	6.79	10.39	12.79
SL1344_1480		0	46.64	226.15	90.93
SL1344_1481		18.13	0	26.67	14.93
SL1344_1482		13.26	6.37	0	6.54
SL1344_1483		0	0	0	0
IsrF	IsrF	0	0	30.64	10.21
SL1344_1484		0	1.31	2.01	1.11
SL1344_1485		0	9.57	11.73	7.1
SL1344_1486		0	7.97	6.1	4.69
SL1344_1487		0	11.23	4.91	5.38
SL1344_1488		8.7	10.22	11.38	10.1
SL1344_1489		0	1.53	10.51	4.01
SL1344_1490		3.37	3.24	3.31	3.31
SL1344_1491		0	9.82	7.52	5.78
SL1344_1492	hdeB	0	0	0	0
SL1344_1493	osmC	41.89	22.36	61.64	41.96
SL1344_1494	yddX	0	0	0	0
SL1344_1495	rpsV	252.51	296.57	185.78	244.95
SL1344_1496	sfcA	21.28	30.67	66.1	39.35
SL1344_1497	adhP	38.87	91.3	38.13	56.1
SL1344_1498	fdnI	46.94	12.03	27.63	28.87
SL1344_1499	fdnH	0	13.08	16.7	9.93
SL1344_1500	fdnG	3.95	9.63	3.88	5.82
SL1344_1502	yddG	0	2.34	0	0.78
SL1344_1503	ompD	176.22	179.6	175.49	177.1
SL1344_1504		0	8.76	0	2.92
SL1344_1505	smvA	12.14	15.56	19.85	15.85
SL1344_1506		10.41	13.34	15.32	13.02
SL1344_1507	narU	0	0	0	0
SL1344_1508	narZ	8.05	6.19	4.74	6.32
SL1344_1509	narY	11.69	7.49	7.65	8.94
SL1344_1510	narW	0	8.32	8.49	5.61
SL1344_1511	narV	8.85	5.67	13.02	9.18
SL1344_1512	yddE	13.48	8.63	3.31	8.47
SL1344_1513	nhoA	14.24	18.25	20.96	17.82
SL1344_1514	steA	390.41	481.92	695.92	522.75
SL1344_1515	ansP	4.03	7.75	9.89	7.22
SL1344_1516		54.46	0	13.36	22.61
SL1344_1517		11.34	50.87	44.51	35.58
SL1344_1518	yncD	8.52	9.09	2.78	6.8
SL1344_1519	yncC	0	2.9	4.44	2.45
SL1344_1520	yncB	23.21	46.47	37	35.56
SL1344_1521	yncA	11.69	3.74	11.46	8.96
SL1344_1522	ydcZ	26.81	12.88	39.45	26.38
SL1344_1523	ydcY	0	0	63.34	21.11
SL1344_1524	srfA	0	2.92	0	0.97
SL1344_1525	srfB	4.04	0.65	0.99	1.89
SL1344_1526	srfC	5.61	2.7	5.51	4.61
SL1344_1527	ydcX	0	7.33	112.24	39.86
STnc1110	STnc1110	0	59.93	61.18	40.37
SL1344_1528	ydcW	137.44	168.09	183.85	163.13
SL1344_1529	ydcR	88.75	124.54	196.93	136.74
SL1344_1530	pdgL	226.65	245.34	226.18	232.72
SL1344_1530A		1072.79	947.08	1783.93	1267.93
SL1344_1531	ugtL	211.69	556.99	941.91	570.2
SL1344_1532	sifB	190.04	269.88	332.47	264.13
SL1344_1533	yncJ	26.17	83.81	192.51	100.83
SL1344_1534	ydcP	9.19	2.94	9.02	7.05
SL1344_1535	ydcN	0	17.98	38.55	18.84
SL1344_1536		0	3.27	17.54	6.94
SL1344_1537		18.02	25.97	30.93	24.97
SL1344_1538	tehB	0	35.58	34.67	23.42
SL1344_1539	tehA	5.94	5.71	40.8	17.48
SL1344_1540	ydcK	12.28	15.74	6.02	11.35
SL1344_1541	rimL	0	17.88	5.48	7.79
SL1344_1542		0	0	0	0
SL1344_1543		0	6.86	0	2.29
SL1344_1544		9.17	4.4	0	4.52
SL1344_1545		14.93	0	7.32	7.42
STnc1120	STnc1120	65.41	272.39	96.26	144.69
SL1344_1546		0	4.41	6.75	3.72
SL1344_1547		0	0	14.01	4.67
SL1344_1548		30.43	7.31	11.2	16.31
SL1344_1549	aac	13.77	17.64	20.26	17.23
SL1344_1550		0	0	0	0
SL1344_1551		10.47	0	5.13	5.2
SL1344_1552	ydcG	3.64	15.14	16.05	11.61
SL1344_1553		7.98	21.73	33.28	21
SL1344_1554		17.92	40.19	39.56	32.56
SL1344_1555	ydcI	65.2	150.37	255.85	157.14
SL1344_1556	trg	0	2.37	1.82	1.4
SL1344_1557	adhC	26.91	13.79	13.2	17.97
SL1344_1558		21.88	0	21.47	14.45
SL1344_1559	steB	15.01	62.49	44.17	40.56
SL1344_1560		16.81	45.77	115.43	59.34
SL1344_1561	sseJ	93.27	163.52	170.95	142.58
SL1344_1562		0	5.6	25.74	10.45
SL1344_1563		142.35	174.78	155.15	157.43
SL1344_1564		18.6	59.59	82.12	53.44
SL1344_1565		8.23	60.65	64.61	44.5
SL1344_1566		44.25	36.85	30.39	37.16
SL1344_1567		7.77	23.63	28.57	19.99
SL1344_1568		54.54	37.85	22.29	38.23
RydC	RydC	0	593.13	817.43	470.19
SL1344_1569	cybB	0	0	16.71	5.57
SL1344_1570	ydcF	30.09	16.87	14.76	20.57
SL1344_1571	hrpA	15.42	10.37	19.67	15.16
